household_id,zone_id,archetype,timestamp,load_kw,temperature_c
zone_1_hh_01,zone_1,single_professional,2026-06-26 09:00:00 UTC,0.3459,30.1
zone_1_hh_02,zone_1,wfh,2026-06-26 09:00:00 UTC,1.2346,30.1
zone_1_hh_03,zone_1,retired,2026-06-26 09:00:00 UTC,1.1962,30.1
zone_1_hh_04,zone_1,small_business,2026-06-26 09:00:00 UTC,3.083,30.1
zone_1_hh_05,zone_1,family,2026-06-26 09:00:00 UTC,2.23,30.1
zone_1_hh_06,zone_1,single_professional,2026-06-26 09:00:00 UTC,0.5377,30.1
zone_1_hh_07,zone_1,wfh,2026-06-26 09:00:00 UTC,1.8989,30.1
zone_1_hh_08,zone_1,retired,2026-06-26 09:00:00 UTC,2.0194,30.1
zone_1_hh_09,zone_1,small_business,2026-06-26 09:00:00 UTC,3.6016,30.1
zone_1_hh_10,zone_1,family,2026-06-26 09:00:00 UTC,2.0917,30.1
zone_1_hh_11,zone_1,single_professional,2026-06-26 09:00:00 UTC,0.8614,30.1
zone_1_hh_00,zone_1,family,2026-06-26 10:00:00 UTC,0.636,28.7
zone_1_hh_01,zone_1,single_professional,2026-06-26 10:00:00 UTC,0.1656,28.7
zone_1_hh_02,zone_1,wfh,2026-06-26 10:00:00 UTC,1.4103,28.7
zone_1_hh_03,zone_1,retired,2026-06-26 10:00:00 UTC,1.0138,28.7
zone_1_hh_04,zone_1,small_business,2026-06-26 10:00:00 UTC,0.6714,28.7
zone_1_hh_05,zone_1,family,2026-06-26 10:00:00 UTC,0.9181,28.7
zone_1_hh_06,zone_1,single_professional,2026-06-26 10:00:00 UTC,0.4206,28.7
zone_1_hh_07,zone_1,wfh,2026-06-26 10:00:00 UTC,1.3798,28.7
zone_1_hh_08,zone_1,retired,2026-06-26 10:00:00 UTC,1.196,28.7
zone_1_hh_09,zone_1,small_business,2026-06-26 10:00:00 UTC,0.4909,28.7
zone_1_hh_10,zone_1,family,2026-06-26 10:00:00 UTC,0.7882,28.7
zone_1_hh_11,zone_1,single_professional,2026-06-26 10:00:00 UTC,0.1262,28.7
zone_1_hh_00,zone_1,family,2026-06-26 11:00:00 UTC,0.6883,25.0
zone_1_hh_01,zone_1,single_professional,2026-06-26 11:00:00 UTC,0.1027,25.0
zone_1_hh_02,zone_1,wfh,2026-06-26 11:00:00 UTC,1.482,25.0
zone_1_hh_03,zone_1,retired,2026-06-26 11:00:00 UTC,0.9131,25.0
zone_1_hh_04,zone_1,small_business,2026-06-26 11:00:00 UTC,0.4342,25.0
zone_1_hh_05,zone_1,family,2026-06-26 11:00:00 UTC,0.9324,25.0
zone_1_hh_06,zone_1,single_professional,2026-06-26 11:00:00 UTC,0.3912,25.0
zone_1_hh_07,zone_1,wfh,2026-06-26 11:00:00 UTC,1.6286,25.0
zone_1_hh_08,zone_1,retired,2026-06-26 11:00:00 UTC,0.9866,25.0
zone_1_hh_09,zone_1,small_business,2026-06-26 11:00:00 UTC,0.537,25.0
zone_1_hh_10,zone_1,family,2026-06-26 11:00:00 UTC,1.1829,25.0
zone_1_hh_11,zone_1,single_professional,2026-06-26 11:00:00 UTC,0.4706,25.0
zone_1_hh_00,zone_1,family,2026-06-26 12:00:00 UTC,1.686,21.1
zone_1_hh_01,zone_1,single_professional,2026-06-26 12:00:00 UTC,0.1277,21.1
zone_1_hh_02,zone_1,wfh,2026-06-26 12:00:00 UTC,1.5998,21.1
zone_1_hh_03,zone_1,retired,2026-06-26 12:00:00 UTC,1.8348,21.1
zone_1_hh_04,zone_1,small_business,2026-06-26 12:00:00 UTC,1.9068,21.1
zone_1_hh_05,zone_1,family,2026-06-26 12:00:00 UTC,2.2235,21.1
zone_1_hh_06,zone_1,single_professional,2026-06-26 12:00:00 UTC,0.6154,21.1
zone_1_hh_07,zone_1,wfh,2026-06-26 12:00:00 UTC,1.6231,21.1
zone_1_hh_08,zone_1,retired,2026-06-26 12:00:00 UTC,1.8222,21.1
zone_1_hh_09,zone_1,small_business,2026-06-26 12:00:00 UTC,2.0416,21.1
zone_1_hh_10,zone_1,family,2026-06-26 12:00:00 UTC,1.5942,21.1
zone_1_hh_11,zone_1,single_professional,2026-06-26 12:00:00 UTC,0.6378,21.1
zone_1_hh_00,zone_1,family,2026-06-26 13:00:00 UTC,1.4827,20.8
zone_1_hh_01,zone_1,single_professional,2026-06-26 13:00:00 UTC,0.1758,20.8
zone_1_hh_02,zone_1,wfh,2026-06-26 13:00:00 UTC,1.4893,20.8
zone_1_hh_03,zone_1,retired,2026-06-26 13:00:00 UTC,1.6563,20.8
zone_1_hh_04,zone_1,small_business,2026-06-26 13:00:00 UTC,1.8939,20.8
zone_1_hh_05,zone_1,family,2026-06-26 13:00:00 UTC,1.9566,20.8
zone_1_hh_06,zone_1,single_professional,2026-06-26 13:00:00 UTC,0.2734,20.8
zone_1_hh_07,zone_1,wfh,2026-06-26 13:00:00 UTC,1.797,20.8
zone_1_hh_08,zone_1,retired,2026-06-26 13:00:00 UTC,1.4562,20.8
zone_1_hh_09,zone_1,small_business,2026-06-26 13:00:00 UTC,2.1047,20.8
zone_1_hh_10,zone_1,family,2026-06-26 13:00:00 UTC,1.6386,20.8
zone_1_hh_11,zone_1,single_professional,2026-06-26 13:00:00 UTC,0.2237,20.8
zone_1_hh_00,zone_1,family,2026-06-26 14:00:00 UTC,1.803,22.2
zone_1_hh_01,zone_1,single_professional,2026-06-26 14:00:00 UTC,0.1724,22.2
zone_1_hh_02,zone_1,wfh,2026-06-26 14:00:00 UTC,2.1231,22.2
zone_1_hh_03,zone_1,retired,2026-06-26 14:00:00 UTC,1.6962,22.2
zone_1_hh_04,zone_1,small_business,2026-06-26 14:00:00 UTC,2.48,22.2
zone_1_hh_05,zone_1,family,2026-06-26 14:00:00 UTC,1.4304,22.2
zone_1_hh_06,zone_1,single_professional,2026-06-26 14:00:00 UTC,0.442,22.2
zone_1_hh_07,zone_1,wfh,2026-06-26 14:00:00 UTC,1.4031,22.2
zone_1_hh_08,zone_1,retired,2026-06-26 14:00:00 UTC,1.4229,22.2
zone_1_hh_09,zone_1,small_business,2026-06-26 14:00:00 UTC,2.0453,22.2
zone_1_hh_10,zone_1,family,2026-06-26 14:00:00 UTC,1.7838,22.2
zone_1_hh_11,zone_1,single_professional,2026-06-26 14:00:00 UTC,0.4104,22.2
zone_1_hh_00,zone_1,family,2026-06-26 15:00:00 UTC,1.3009,21.4
zone_1_hh_01,zone_1,single_professional,2026-06-26 15:00:00 UTC,0.3239,21.4
zone_1_hh_02,zone_1,wfh,2026-06-26 15:00:00 UTC,2.0436,21.4
zone_1_hh_03,zone_1,retired,2026-06-26 15:00:00 UTC,1.5256,21.4
zone_1_hh_04,zone_1,small_business,2026-06-26 15:00:00 UTC,0.5911,21.4
zone_1_hh_05,zone_1,family,2026-06-26 15:00:00 UTC,1.4338,21.4
zone_1_hh_06,zone_1,single_professional,2026-06-26 15:00:00 UTC,0.4236,21.4
zone_1_hh_07,zone_1,wfh,2026-06-26 15:00:00 UTC,1.8477,21.4
zone_1_hh_08,zone_1,retired,2026-06-26 15:00:00 UTC,1.6022,21.4
zone_1_hh_09,zone_1,small_business,2026-06-26 15:00:00 UTC,0.7923,21.4
zone_1_hh_10,zone_1,family,2026-06-26 15:00:00 UTC,1.4399,21.4
zone_1_hh_11,zone_1,single_professional,2026-06-26 15:00:00 UTC,0.2847,21.4
zone_1_hh_00,zone_1,family,2026-06-26 16:00:00 UTC,0.8658,22.2
zone_1_hh_01,zone_1,single_professional,2026-06-26 16:00:00 UTC,0.5403,22.2
zone_1_hh_02,zone_1,wfh,2026-06-26 16:00:00 UTC,2.0412,22.2
zone_1_hh_03,zone_1,retired,2026-06-26 16:00:00 UTC,1.0029,22.2
zone_1_hh_04,zone_1,small_business,2026-06-26 16:00:00 UTC,0.7466,22.2
zone_1_hh_05,zone_1,family,2026-06-26 16:00:00 UTC,0.8836,22.2
zone_1_hh_06,zone_1,single_professional,2026-06-26 16:00:00 UTC,0.3786,22.2
zone_1_hh_07,zone_1,wfh,2026-06-26 16:00:00 UTC,1.7323,22.2
zone_1_hh_08,zone_1,retired,2026-06-26 16:00:00 UTC,1.1973,22.2
zone_1_hh_09,zone_1,small_business,2026-06-26 16:00:00 UTC,0.4912,22.2
zone_1_hh_10,zone_1,family,2026-06-26 16:00:00 UTC,1.034,22.2
zone_1_hh_11,zone_1,single_professional,2026-06-26 16:00:00 UTC,0.6891,22.2
zone_1_hh_00,zone_1,family,2026-06-26 17:00:00 UTC,0.7965,21.7
zone_1_hh_01,zone_1,single_professional,2026-06-26 17:00:00 UTC,0.5039,21.7
zone_1_hh_02,zone_1,wfh,2026-06-26 17:00:00 UTC,1.4318,21.7
zone_1_hh_03,zone_1,retired,2026-06-26 17:00:00 UTC,0.9252,21.7
zone_1_hh_04,zone_1,small_business,2026-06-26 17:00:00 UTC,0.5125,21.7
zone_1_hh_05,zone_1,family,2026-06-26 17:00:00 UTC,0.9603,21.7
zone_1_hh_06,zone_1,single_professional,2026-06-26 17:00:00 UTC,0.4509,21.7
zone_1_hh_07,zone_1,wfh,2026-06-26 17:00:00 UTC,1.7946,21.7
zone_1_hh_08,zone_1,retired,2026-06-26 17:00:00 UTC,1.0546,21.7
zone_1_hh_09,zone_1,small_business,2026-06-26 17:00:00 UTC,0.6796,21.7
zone_1_hh_10,zone_1,family,2026-06-26 17:00:00 UTC,1.1536,21.7
zone_1_hh_11,zone_1,single_professional,2026-06-26 17:00:00 UTC,0.2232,21.7
zone_1_hh_00,zone_1,family,2026-06-26 18:00:00 UTC,5.7177,22.2
zone_1_hh_01,zone_1,single_professional,2026-06-26 18:00:00 UTC,2.0867,22.2
zone_1_hh_02,zone_1,wfh,2026-06-26 18:00:00 UTC,2.9241,22.2
zone_1_hh_03,zone_1,retired,2026-06-26 18:00:00 UTC,1.9822,22.2
zone_1_hh_04,zone_1,small_business,2026-06-26 18:00:00 UTC,1.3725,22.2
zone_1_hh_05,zone_1,family,2026-06-26 18:00:00 UTC,5.5813,22.2
zone_1_hh_06,zone_1,single_professional,2026-06-26 18:00:00 UTC,2.7256,22.2
zone_1_hh_07,zone_1,wfh,2026-06-26 18:00:00 UTC,3.1743,22.2
zone_1_hh_08,zone_1,retired,2026-06-26 18:00:00 UTC,2.0815,22.2
zone_1_hh_09,zone_1,small_business,2026-06-26 18:00:00 UTC,0.752,22.2
zone_1_hh_10,zone_1,family,2026-06-26 18:00:00 UTC,4.2755,22.2
zone_1_hh_11,zone_1,single_professional,2026-06-26 18:00:00 UTC,2.3185,22.2
zone_1_hh_00,zone_1,family,2026-06-26 19:00:00 UTC,5.2463,21.7
zone_1_hh_01,zone_1,single_professional,2026-06-26 19:00:00 UTC,2.4426,21.7
zone_1_hh_02,zone_1,wfh,2026-06-26 19:00:00 UTC,3.5369,21.7
zone_1_hh_03,zone_1,retired,2026-06-26 19:00:00 UTC,2.2203,21.7
zone_1_hh_04,zone_1,small_business,2026-06-26 19:00:00 UTC,0.1949,21.7
zone_1_hh_05,zone_1,family,2026-06-26 19:00:00 UTC,5.4757,21.7
zone_1_hh_06,zone_1,single_professional,2026-06-26 19:00:00 UTC,2.6279,21.7
zone_1_hh_07,zone_1,wfh,2026-06-26 19:00:00 UTC,3.3639,21.7
zone_1_hh_08,zone_1,retired,2026-06-26 19:00:00 UTC,1.9239,21.7
zone_1_hh_09,zone_1,small_business,2026-06-26 19:00:00 UTC,1.0583,21.7
zone_1_hh_10,zone_1,family,2026-06-26 19:00:00 UTC,5.0615,21.7
zone_1_hh_11,zone_1,single_professional,2026-06-26 19:00:00 UTC,2.085,21.7
zone_1_hh_00,zone_1,family,2026-06-26 20:00:00 UTC,5.6488,22.2
zone_1_hh_01,zone_1,single_professional,2026-06-26 20:00:00 UTC,2.7609,22.2
zone_1_hh_02,zone_1,wfh,2026-06-26 20:00:00 UTC,3.3346,22.2
zone_1_hh_03,zone_1,retired,2026-06-26 20:00:00 UTC,1.966,22.2
zone_1_hh_04,zone_1,small_business,2026-06-26 20:00:00 UTC,0.8541,22.2
zone_1_hh_05,zone_1,family,2026-06-26 20:00:00 UTC,6.0493,22.2
zone_1_hh_06,zone_1,single_professional,2026-06-26 20:00:00 UTC,2.1076,22.2
zone_1_hh_07,zone_1,wfh,2026-06-26 20:00:00 UTC,3.3678,22.2
zone_1_hh_08,zone_1,retired,2026-06-26 20:00:00 UTC,2.1444,22.2
zone_1_hh_09,zone_1,small_business,2026-06-26 20:00:00 UTC,1.2877,22.2
zone_1_hh_10,zone_1,family,2026-06-26 20:00:00 UTC,5.3764,22.2
zone_1_hh_11,zone_1,single_professional,2026-06-26 20:00:00 UTC,2.8968,22.2
zone_1_hh_00,zone_1,family,2026-06-26 21:00:00 UTC,5.4175,21.6
zone_1_hh_01,zone_1,single_professional,2026-06-26 21:00:00 UTC,2.4311,21.6
zone_1_hh_02,zone_1,wfh,2026-06-26 21:00:00 UTC,3.0453,21.6
zone_1_hh_03,zone_1,retired,2026-06-26 21:00:00 UTC,1.7044,21.6
zone_1_hh_04,zone_1,small_business,2026-06-26 21:00:00 UTC,0.9388,21.6
zone_1_hh_05,zone_1,family,2026-06-26 21:00:00 UTC,6.1094,21.6
zone_1_hh_06,zone_1,single_professional,2026-06-26 21:00:00 UTC,2.2196,21.6
zone_1_hh_07,zone_1,wfh,2026-06-26 21:00:00 UTC,3.8947,21.6
zone_1_hh_08,zone_1,retired,2026-06-26 21:00:00 UTC,1.9114,21.6
zone_1_hh_09,zone_1,small_business,2026-06-26 21:00:00 UTC,0.904,21.6
zone_1_hh_10,zone_1,family,2026-06-26 21:00:00 UTC,5.9375,21.6
zone_1_hh_11,zone_1,single_professional,2026-06-26 21:00:00 UTC,2.9316,21.6
zone_1_hh_00,zone_1,family,2026-06-26 22:00:00 UTC,5.3116,22.4
zone_1_hh_01,zone_1,single_professional,2026-06-26 22:00:00 UTC,2.5009,22.4
zone_1_hh_02,zone_1,wfh,2026-06-26 22:00:00 UTC,3.8395,22.4
zone_1_hh_03,zone_1,retired,2026-06-26 22:00:00 UTC,2.7202,22.4
zone_1_hh_04,zone_1,small_business,2026-06-26 22:00:00 UTC,1.0305,22.4
zone_1_hh_05,zone_1,family,2026-06-26 22:00:00 UTC,5.4543,22.4
zone_1_hh_06,zone_1,single_professional,2026-06-26 22:00:00 UTC,2.7129,22.4
zone_1_hh_07,zone_1,wfh,2026-06-26 22:00:00 UTC,3.1452,22.4
zone_1_hh_08,zone_1,retired,2026-06-26 22:00:00 UTC,1.9898,22.4
zone_1_hh_09,zone_1,small_business,2026-06-26 22:00:00 UTC,0.6454,22.4
zone_1_hh_10,zone_1,family,2026-06-26 22:00:00 UTC,5.3555,22.4
zone_1_hh_11,zone_1,single_professional,2026-06-26 22:00:00 UTC,2.7226,22.4
zone_1_hh_00,zone_1,family,2026-06-26 23:00:00 UTC,0.6755,22.2
zone_1_hh_01,zone_1,single_professional,2026-06-26 23:00:00 UTC,0.1207,22.2
zone_1_hh_02,zone_1,wfh,2026-06-26 23:00:00 UTC,1.3516,22.2
zone_1_hh_03,zone_1,retired,2026-06-26 23:00:00 UTC,1.1679,22.2
zone_1_hh_04,zone_1,small_business,2026-06-26 23:00:00 UTC,0.5968,22.2
zone_1_hh_05,zone_1,family,2026-06-26 23:00:00 UTC,0.9984,22.2
zone_1_hh_06,zone_1,single_professional,2026-06-26 23:00:00 UTC,0.1347,22.2
zone_1_hh_07,zone_1,wfh,2026-06-26 23:00:00 UTC,1.3968,22.2
zone_1_hh_08,zone_1,retired,2026-06-26 23:00:00 UTC,0.8664,22.2
zone_1_hh_09,zone_1,small_business,2026-06-26 23:00:00 UTC,0.3096,22.2
zone_1_hh_10,zone_1,family,2026-06-26 23:00:00 UTC,0.3892,22.2
zone_1_hh_11,zone_1,single_professional,2026-06-26 23:00:00 UTC,0.3497,22.2
zone_1_hh_00,zone_1,family,2026-06-27 00:00:00 UTC,0.8644,22.2
zone_1_hh_01,zone_1,single_professional,2026-06-27 00:00:00 UTC,0.6481,22.2
zone_1_hh_02,zone_1,wfh,2026-06-27 00:00:00 UTC,1.3854,22.2
zone_1_hh_03,zone_1,retired,2026-06-27 00:00:00 UTC,1.3059,22.2
zone_1_hh_04,zone_1,small_business,2026-06-27 00:00:00 UTC,0.1624,22.2
zone_1_hh_05,zone_1,family,2026-06-27 00:00:00 UTC,1.5546,22.2
zone_1_hh_06,zone_1,single_professional,2026-06-27 00:00:00 UTC,0.4932,22.2
zone_1_hh_07,zone_1,wfh,2026-06-27 00:00:00 UTC,1.3933,22.2
zone_1_hh_08,zone_1,retired,2026-06-27 00:00:00 UTC,1.0811,22.2
zone_1_hh_09,zone_1,small_business,2026-06-27 00:00:00 UTC,0.2298,22.2
zone_1_hh_10,zone_1,family,2026-06-27 00:00:00 UTC,1.0828,22.2
zone_1_hh_11,zone_1,single_professional,2026-06-27 00:00:00 UTC,0.2941,22.2
zone_1_hh_00,zone_1,family,2026-06-27 01:00:00 UTC,1.4495,24.1
zone_1_hh_01,zone_1,single_professional,2026-06-27 01:00:00 UTC,0.373,24.1
zone_1_hh_02,zone_1,wfh,2026-06-27 01:00:00 UTC,1.596,24.1
zone_1_hh_03,zone_1,retired,2026-06-27 01:00:00 UTC,1.106,24.1
zone_1_hh_04,zone_1,small_business,2026-06-27 01:00:00 UTC,0.6647,24.1
zone_1_hh_05,zone_1,family,2026-06-27 01:00:00 UTC,1.4069,24.1
zone_1_hh_06,zone_1,single_professional,2026-06-27 01:00:00 UTC,0.3211,24.1
zone_1_hh_07,zone_1,wfh,2026-06-27 01:00:00 UTC,1.634,24.1
zone_1_hh_08,zone_1,retired,2026-06-27 01:00:00 UTC,1.4669,24.1
zone_1_hh_09,zone_1,small_business,2026-06-27 01:00:00 UTC,0.05,24.1
zone_1_hh_10,zone_1,family,2026-06-27 01:00:00 UTC,1.6223,24.1
zone_1_hh_11,zone_1,single_professional,2026-06-27 01:00:00 UTC,0.7515,24.1
zone_1_hh_00,zone_1,family,2026-06-27 02:00:00 UTC,0.8224,27.6
zone_1_hh_01,zone_1,single_professional,2026-06-27 02:00:00 UTC,0.6006,27.6
zone_1_hh_02,zone_1,wfh,2026-06-27 02:00:00 UTC,1.3244,27.6
zone_1_hh_03,zone_1,retired,2026-06-27 02:00:00 UTC,0.8383,27.6
zone_1_hh_04,zone_1,small_business,2026-06-27 02:00:00 UTC,0.1268,27.6
zone_1_hh_05,zone_1,family,2026-06-27 02:00:00 UTC,1.1454,27.6
zone_1_hh_06,zone_1,single_professional,2026-06-27 02:00:00 UTC,0.4627,27.6
zone_1_hh_07,zone_1,wfh,2026-06-27 02:00:00 UTC,1.2821,27.6
zone_1_hh_08,zone_1,retired,2026-06-27 02:00:00 UTC,0.9963,27.6
zone_1_hh_09,zone_1,small_business,2026-06-27 02:00:00 UTC,0.1102,27.6
zone_1_hh_10,zone_1,family,2026-06-27 02:00:00 UTC,1.1006,27.6
zone_1_hh_11,zone_1,single_professional,2026-06-27 02:00:00 UTC,0.6249,27.6
zone_1_hh_00,zone_1,family,2026-06-27 03:00:00 UTC,1.0193,30.5
zone_1_hh_01,zone_1,single_professional,2026-06-27 03:00:00 UTC,0.514,30.5
zone_1_hh_02,zone_1,wfh,2026-06-27 03:00:00 UTC,1.4862,30.5
zone_1_hh_03,zone_1,retired,2026-06-27 03:00:00 UTC,0.9224,30.5
zone_1_hh_04,zone_1,small_business,2026-06-27 03:00:00 UTC,0.05,30.5
zone_1_hh_05,zone_1,family,2026-06-27 03:00:00 UTC,1.1187,30.5
zone_1_hh_06,zone_1,single_professional,2026-06-27 03:00:00 UTC,0.3661,30.5
zone_1_hh_07,zone_1,wfh,2026-06-27 03:00:00 UTC,1.255,30.5
zone_1_hh_08,zone_1,retired,2026-06-27 03:00:00 UTC,1.0294,30.5
zone_1_hh_09,zone_1,small_business,2026-06-27 03:00:00 UTC,0.05,30.5
zone_1_hh_10,zone_1,family,2026-06-27 03:00:00 UTC,0.9421,30.5
zone_1_hh_11,zone_1,single_professional,2026-06-27 03:00:00 UTC,0.05,30.5
zone_1_hh_00,zone_1,family,2026-06-27 04:00:00 UTC,1.4907,32.3
zone_1_hh_01,zone_1,single_professional,2026-06-27 04:00:00 UTC,0.4494,32.3
zone_1_hh_02,zone_1,wfh,2026-06-27 04:00:00 UTC,1.4924,32.3
zone_1_hh_03,zone_1,retired,2026-06-27 04:00:00 UTC,1.5398,32.3
zone_1_hh_04,zone_1,small_business,2026-06-27 04:00:00 UTC,0.2227,32.3
zone_1_hh_05,zone_1,family,2026-06-27 04:00:00 UTC,1.3774,32.3
zone_1_hh_06,zone_1,single_professional,2026-06-27 04:00:00 UTC,0.6437,32.3
zone_1_hh_07,zone_1,wfh,2026-06-27 04:00:00 UTC,1.515,32.3
zone_1_hh_08,zone_1,retired,2026-06-27 04:00:00 UTC,1.1802,32.3
zone_1_hh_09,zone_1,small_business,2026-06-27 04:00:00 UTC,0.5485,32.3
zone_1_hh_10,zone_1,family,2026-06-27 04:00:00 UTC,1.5423,32.3
zone_1_hh_11,zone_1,single_professional,2026-06-27 04:00:00 UTC,0.05,32.3
zone_1_hh_00,zone_1,family,2026-06-27 05:00:00 UTC,0.81,33.6
zone_1_hh_01,zone_1,single_professional,2026-06-27 05:00:00 UTC,0.3825,33.6
zone_1_hh_02,zone_1,wfh,2026-06-27 05:00:00 UTC,1.3704,33.6
zone_1_hh_03,zone_1,retired,2026-06-27 05:00:00 UTC,1.1502,33.6
zone_1_hh_04,zone_1,small_business,2026-06-27 05:00:00 UTC,0.05,33.6
zone_1_hh_05,zone_1,family,2026-06-27 05:00:00 UTC,1.1159,33.6
zone_1_hh_06,zone_1,single_professional,2026-06-27 05:00:00 UTC,0.3514,33.6
zone_1_hh_07,zone_1,wfh,2026-06-27 05:00:00 UTC,1.2397,33.6
zone_1_hh_08,zone_1,retired,2026-06-27 05:00:00 UTC,0.8415,33.6
zone_1_hh_09,zone_1,small_business,2026-06-27 05:00:00 UTC,0.342,33.6
zone_1_hh_10,zone_1,family,2026-06-27 05:00:00 UTC,1.0517,33.6
zone_1_hh_11,zone_1,single_professional,2026-06-27 05:00:00 UTC,0.1591,33.6
zone_1_hh_00,zone_1,family,2026-06-27 06:00:00 UTC,2.5087,34.0
zone_1_hh_01,zone_1,single_professional,2026-06-27 06:00:00 UTC,0.8862,34.0
zone_1_hh_02,zone_1,wfh,2026-06-27 06:00:00 UTC,0.842,34.0
zone_1_hh_03,zone_1,retired,2026-06-27 06:00:00 UTC,1.1784,34.0
zone_1_hh_04,zone_1,small_business,2026-06-27 06:00:00 UTC,1.3711,34.0
zone_1_hh_05,zone_1,family,2026-06-27 06:00:00 UTC,2.7456,34.0
zone_1_hh_06,zone_1,single_professional,2026-06-27 06:00:00 UTC,0.5902,34.0
zone_1_hh_07,zone_1,wfh,2026-06-27 06:00:00 UTC,1.3013,34.0
zone_1_hh_08,zone_1,retired,2026-06-27 06:00:00 UTC,1.1879,34.0
zone_1_hh_09,zone_1,small_business,2026-06-27 06:00:00 UTC,0.5222,34.0
zone_1_hh_10,zone_1,family,2026-06-27 06:00:00 UTC,2.3972,34.0
zone_1_hh_11,zone_1,single_professional,2026-06-27 06:00:00 UTC,0.6127,34.0
zone_1_hh_00,zone_1,family,2026-06-27 07:00:00 UTC,2.9006,34.1
zone_1_hh_01,zone_1,single_professional,2026-06-27 07:00:00 UTC,0.8715,34.1
zone_1_hh_02,zone_1,wfh,2026-06-27 07:00:00 UTC,1.4682,34.1
zone_1_hh_03,zone_1,retired,2026-06-27 07:00:00 UTC,1.3568,34.1
zone_1_hh_04,zone_1,small_business,2026-06-27 07:00:00 UTC,1.249,34.1
zone_1_hh_05,zone_1,family,2026-06-27 07:00:00 UTC,2.4284,34.1
zone_1_hh_06,zone_1,single_professional,2026-06-27 07:00:00 UTC,0.9619,34.1
zone_1_hh_07,zone_1,wfh,2026-06-27 07:00:00 UTC,1.5699,34.1
zone_1_hh_08,zone_1,retired,2026-06-27 07:00:00 UTC,1.6208,34.1
zone_1_hh_09,zone_1,small_business,2026-06-27 07:00:00 UTC,1.0958,34.1
zone_1_hh_10,zone_1,family,2026-06-27 07:00:00 UTC,2.3937,34.1
zone_1_hh_11,zone_1,single_professional,2026-06-27 07:00:00 UTC,0.2871,34.1
zone_1_hh_00,zone_1,family,2026-06-27 08:00:00 UTC,3.125,31.7
zone_1_hh_01,zone_1,single_professional,2026-06-27 08:00:00 UTC,1.0647,31.7
zone_1_hh_02,zone_1,wfh,2026-06-27 08:00:00 UTC,1.7098,31.7
zone_1_hh_03,zone_1,retired,2026-06-27 08:00:00 UTC,1.9713,31.7
zone_1_hh_04,zone_1,small_business,2026-06-27 08:00:00 UTC,1.3808,31.7
zone_1_hh_05,zone_1,family,2026-06-27 08:00:00 UTC,3.8354,31.7
zone_1_hh_06,zone_1,single_professional,2026-06-27 08:00:00 UTC,0.992,31.7
zone_1_hh_07,zone_1,wfh,2026-06-27 08:00:00 UTC,1.391,31.7
zone_1_hh_08,zone_1,retired,2026-06-27 08:00:00 UTC,2.6172,31.7
zone_1_hh_09,zone_1,small_business,2026-06-27 08:00:00 UTC,0.9348,31.7
zone_1_hh_10,zone_1,family,2026-06-27 08:00:00 UTC,3.1451,31.7
zone_1_hh_11,zone_1,single_professional,2026-06-27 08:00:00 UTC,1.1206,31.7
zone_1_hh_00,zone_1,family,2026-06-27 09:00:00 UTC,2.7904,30.7
zone_1_hh_01,zone_1,single_professional,2026-06-27 09:00:00 UTC,0.6072,30.7
zone_1_hh_02,zone_1,wfh,2026-06-27 09:00:00 UTC,0.9221,30.7
zone_1_hh_03,zone_1,retired,2026-06-27 09:00:00 UTC,1.4118,30.7
zone_1_hh_04,zone_1,small_business,2026-06-27 09:00:00 UTC,1.1103,30.7
zone_1_hh_05,zone_1,family,2026-06-27 09:00:00 UTC,2.4708,30.7
zone_1_hh_06,zone_1,single_professional,2026-06-27 09:00:00 UTC,0.2548,30.7
zone_1_hh_07,zone_1,wfh,2026-06-27 09:00:00 UTC,1.1237,30.7
zone_1_hh_08,zone_1,retired,2026-06-27 09:00:00 UTC,1.1947,30.7
zone_1_hh_09,zone_1,small_business,2026-06-27 09:00:00 UTC,1.4324,30.7
zone_1_hh_10,zone_1,family,2026-06-27 09:00:00 UTC,2.3214,30.7
zone_1_hh_11,zone_1,single_professional,2026-06-27 09:00:00 UTC,0.5242,30.7
zone_1_hh_00,zone_1,family,2026-06-27 10:00:00 UTC,1.4493,28.1
zone_1_hh_01,zone_1,single_professional,2026-06-27 10:00:00 UTC,0.3491,28.1
zone_1_hh_02,zone_1,wfh,2026-06-27 10:00:00 UTC,1.3036,28.1
zone_1_hh_03,zone_1,retired,2026-06-27 10:00:00 UTC,1.0859,28.1
zone_1_hh_04,zone_1,small_business,2026-06-27 10:00:00 UTC,0.3224,28.1
zone_1_hh_05,zone_1,family,2026-06-27 10:00:00 UTC,1.2884,28.1
zone_1_hh_06,zone_1,single_professional,2026-06-27 10:00:00 UTC,0.4489,28.1
zone_1_hh_07,zone_1,wfh,2026-06-27 10:00:00 UTC,2.068,28.1
zone_1_hh_08,zone_1,retired,2026-06-27 10:00:00 UTC,1.0112,28.1
zone_1_hh_09,zone_1,small_business,2026-06-27 10:00:00 UTC,0.1683,28.1
zone_1_hh_10,zone_1,family,2026-06-27 10:00:00 UTC,1.6459,28.1
zone_1_hh_11,zone_1,single_professional,2026-06-27 10:00:00 UTC,0.6569,28.1
zone_1_hh_00,zone_1,family,2026-06-27 11:00:00 UTC,1.0891,25.0
zone_1_hh_01,zone_1,single_professional,2026-06-27 11:00:00 UTC,0.229,25.0
zone_1_hh_02,zone_1,wfh,2026-06-27 11:00:00 UTC,1.4286,25.0
